day_hour,clientip,id,no_get,no_post,no_head
2019-01-31 23,91.99.72.720,1,0,1,0
2019-01-31 23,40.77.167.1063,5,0,5,0
2019-01-31 23,31.56.96.872,2,0,2,0
2019-01-31 12,40.77.167.138,5,0,5,0
2019-01-31 23,31.56.96.84,2,0,2,0
2019-01-31 23,31.56.96.99,2,0,2,0
2019-01-31 23,40.77.167.184,5,0,5,0
2019-01-31 23,91.99.72.108,1,0,1,0
2019-01-31 23,54.36.149.199,1,0,1,0
2019-01-31 23,66.249.66.406,1,0,1,0
2019-01-31 23,31.56.96.392,2,0,2,0
2019-01-31 23,91.99.72.612,1,0,1,0
2019-01-31 23,54.36.149.678,1,0,1,0
2019-01-31 23,31.56.96.802,2,0,2,0
2019-01-31 23,40.77.167.883,5,0,5,0
2019-01-31 23,40.77.167.909,5,0,5,0
2019-01-31 23,31.56.96.866,2,0,2,0
2019-01-31 23,54.36.149.895,1,0,1,0
2019-01-31 23,91.99.72.914,1,0,1,0
2019-01-31 23,40.77.167.175,5,0,5,0
2019-01-31 23,66.249.66.275,1,0,1,0
2019-01-31 23,91.99.72.104,1,0,1,0
2019-01-31 23,40.77.167.220,5,0,5,0
2019-01-31 23,40.77.167.315,5,0,5,0
2019-01-31 23,31.56.96.257,2,0,2,0
2019-01-31 23,40.77.167.344,5,0,5,0
2019-01-31 23,31.56.96.299,2,0,2,0
2019-01-31 23,40.77.167.413,5,0,5,0
2019-01-31 23,91.99.72.374,1,0,1,0
2019-01-31 23,40.77.167.524,5,0,5,0
2019-01-31 23,54.36.149.465,1,0,1,0
2019-01-31 23,40.77.167.581,5,0,5,0
2019-01-31 23,31.56.96.518,2,0,2,0
2019-01-31 23,31.56.96.519,2,0,2,0
2019-01-31 23,31.56.96.579,2,0,2,0
2019-01-31 23,66.249.66.762,1,0,1,0
2019-01-31 23,31.56.96.775,2,0,2,0
2019-01-31 23,91.99.72.741,1,0,1,0
2019-01-31 23,31.56.96.846,2,0,2,0
2019-01-31 23,54.36.149.844,1,0,1,0
2019-01-31 23,54.36.149.891,1,0,1,0
2019-01-31 23,66.249.66.1064,1,0,1,0
2019-01-31 23,91.99.72.906,1,0,1,0
2019-01-31 23,31.56.96.944,2,0,2,0
2019-01-31 23,31.56.96.81,2,0,2,0
2019-01-31 23,31.56.96.111,2,0,2,0
2019-01-31 23,54.36.149.105,1,0,1,0
2019-01-31 23,91.99.72.91,1,0,1,0
2019-01-31 23,66.249.66.354,1,0,1,0
2019-01-31 23,54.36.149.258,1,0,1,0
2019-01-31 23,31.56.96.311,2,0,2,0
2019-01-31 23,40.77.167.414,5,0,5,0
2019-01-31 23,54.36.149.362,1,0,1,0
2019-01-31 23,66.249.66.539,1,0,1,0
2019-01-31 23,66.249.66.641,1,0,1,0
2019-01-31 23,40.77.167.615,5,0,5,0
2019-01-31 23,54.36.149.595,1,0,1,0
2019-01-31 23,54.36.149.615,1,0,1,0
2019-01-31 23,40.77.167.720,5,0,5,0
2019-01-31 23,54.36.149.643,1,0,1,0
2019-01-31 23,54.36.149.696,1,0,1,0
2019-01-31 23,54.36.149.717,1,0,1,0
2019-01-31 23,40.77.167.903,5,0,5,0
2019-01-31 23,40.77.167.914,5,0,5,0
2019-01-31 23,66.249.66.1100,1,0,1,0
2019-01-31 23,31.56.96.138,2,0,2,0
2019-01-31 23,91.99.72.117,1,0,1,0
2019-01-31 23,40.77.167.316,5,0,5,0
2019-01-31 23,40.77.167.354,5,0,5,0
2019-01-31 23,31.56.96.313,2,0,2,0
2019-01-31 23,91.99.72.337,1,0,1,0
2019-01-31 23,54.36.149.386,1,0,1,0
2019-01-31 23,40.77.167.567,5,0,5,0
2019-01-31 23,54.36.149.480,1,0,1,0
2019-01-31 23,54.36.149.482,1,0,1,0
2019-01-31 23,40.77.167.636,5,0,5,0
2019-01-31 23,31.56.96.627,2,0,2,0
2019-01-31 23,91.99.72.622,1,0,1,0
2019-01-31 23,91.99.72.626,1,0,1,0
2019-01-31 23,40.77.167.769,5,0,5,0
2019-01-31 23,54.36.149.770,1,0,1,0
2019-01-31 23,40.77.167.858,5,0,5,0
2019-01-31 23,54.36.149.802,1,0,1,0
2019-01-31 23,91.99.72.839,1,0,1,0
2019-01-31 23,91.99.72.853,1,0,1,0
2019-01-31 23,54.36.149.894,1,0,1,0
2019-01-31 23,54.36.149.931,1,0,1,0
2019-01-31 23,31.56.96.75,2,0,2,0
2019-01-31 23,54.36.149.89,1,0,1,0
2019-01-31 23,66.249.66.292,1,0,1,0
2019-01-31 23,91.99.72.138,1,0,1,0
2019-01-31 23,31.56.96.263,2,0,2,0
2019-01-31 23,31.56.96.295,2,0,2,0
2019-01-31 23,91.99.72.485,1,0,1,0
2019-01-31 23,31.56.96.529,2,0,2,0
2019-01-31 23,31.56.96.560,2,0,2,0
2019-01-31 23,91.99.72.592,1,0,1,0
2019-01-31 23,66.249.66.778,1,0,1,0
2019-01-31 23,31.56.96.647,2,0,2,0
2019-01-31 23,31.56.96.700,2,0,2,0
2019-01-31 23,31.56.96.704,2,0,2,0
2019-01-31 23,31.56.96.806,2,0,2,0
2019-01-31 23,54.36.149.797,1,0,1,0
2019-01-31 23,91.99.72.863,1,0,1,0
2019-01-31 23,91.99.72.866,1,0,1,0
2019-01-31 23,40.77.167.993,5,0,5,0
2019-01-31 23,66.249.66.1085,1,0,1,0
2019-01-31 23,91.99.72.919,1,0,1,0
2019-01-31 17,31.56.96.65,2,0,2,0
2019-01-31 23,40.77.167.171,5,0,5,0
2019-01-31 23,66.249.66.249,1,0,1,0
2019-01-31 23,66.249.66.290,1,0,1,0
2019-01-31 23,40.77.167.278,5,0,5,0
2019-01-31 23,31.56.96.208,2,0,2,0
2019-01-31 23,31.56.96.228,2,0,2,0
2019-01-31 23,40.77.167.311,5,0,5,0
2019-01-31 23,31.56.96.428,2,0,2,0
2019-01-31 23,40.77.167.565,5,0,5,0
2019-01-31 23,91.99.72.463,1,0,1,0
2019-01-31 23,40.77.167.631,5,0,5,0
2019-01-31 23,31.56.96.578,2,0,2,0
2019-01-31 23,91.99.72.556,1,0,1,0
2019-01-31 23,31.56.96.665,2,0,2,0
2019-01-31 23,66.249.66.879,1,0,1,0
2019-01-31 23,66.249.66.983,1,0,1,0
2019-01-31 23,31.56.96.863,2,0,2,0
2019-01-31 23,91.99.72.842,1,0,1,0
2019-01-31 23,91.99.72.854,1,0,1,0
2019-01-31 23,31.56.96.969,2,0,2,0
2019-01-31 23,31.56.96.108,2,0,2,0
2019-01-31 23,66.249.66.332,1,0,1,0
2019-01-31 23,66.249.66.346,1,0,1,0
2019-01-31 23,91.99.72.278,1,0,1,0
2019-01-31 23,54.36.149.338,1,0,1,0
2019-01-31 23,31.56.96.413,2,0,2,0
2019-01-31 23,40.77.167.517,5,0,5,0
2019-01-31 23,91.99.72.449,1,0,1,0
2019-01-31 23,54.36.149.540,1,0,1,0
2019-01-31 23,91.99.72.551,1,0,1,0
2019-01-31 23,91.99.72.562,1,0,1,0
2019-01-31 23,91.99.72.651,1,0,1,0
2019-01-31 23,40.77.167.837,5,0,5,0
2019-01-31 23,66.249.66.906,1,0,1,0
2019-01-31 23,91.99.72.769,1,0,1,0
2019-01-31 23,40.77.167.954,5,0,5,0
2019-01-31 23,91.99.72.891,1,0,1,0
2019-01-31 23,91.99.72.936,1,0,1,0
2019-01-31 23,54.36.149.977,1,0,1,0
2019-01-31 23,40.77.167.153,5,0,5,0
2019-01-31 23,31.56.96.103,2,0,2,0
2019-01-31 23,31.56.96.132,2,0,2,0
2019-01-31 23,54.36.149.131,1,0,1,0
2019-01-31 23,40.77.167.241,5,0,5,0
2019-01-31 23,91.99.72.156,1,0,1,0
2019-01-31 23,40.77.167.329,5,0,5,0
2019-01-31 23,31.56.96.269,2,0,2,0
2019-01-31 23,66.249.66.510,1,0,1,0
2019-01-31 23,91.99.72.370,1,0,1,0
2019-01-31 23,54.36.149.404,1,0,1,0
2019-01-31 23,66.249.66.559,1,0,1,0
2019-01-31 23,54.36.149.530,1,0,1,0
2019-01-31 23,40.77.167.663,5,0,5,0
2019-01-31 23,66.249.66.763,1,0,1,0
2019-01-31 23,91.99.72.585,1,0,1,0
2019-01-31 23,40.77.167.762,5,0,5,0
2019-01-31 23,31.56.96.713,2,0,2,0
2019-01-31 23,40.77.167.791,5,0,5,0
2019-01-31 23,31.56.96.735,2,0,2,0
2019-01-31 23,40.77.167.973,5,0,5,0
2019-01-31 23,54.36.149.941,1,0,1,0
2019-01-31 23,91.99.72.930,1,0,1,0
2019-01-31 23,31.56.96.874,2,0,2,0
2019-01-31 23,66.249.66.229,1,0,1,0
2019-01-31 23,40.77.167.232,5,0,5,0
2019-01-31 23,31.56.96.160,2,0,2,0
2019-01-31 23,66.249.66.313,1,0,1,0
2019-01-31 23,31.56.96.195,2,0,2,0
2019-01-31 23,54.36.149.188,1,0,1,0
2019-01-31 23,54.36.149.500,1,0,1,0
2019-01-31 23,91.99.72.490,1,0,1,0
2019-01-31 23,91.99.72.544,1,0,1,0
2019-01-31 23,91.99.72.604,1,0,1,0
2019-01-31 23,31.56.96.759,2,0,2,0
2019-01-31 23,40.77.167.906,5,0,5,0
2019-01-31 23,40.77.167.910,5,0,5,0
2019-01-31 23,40.77.167.975,5,0,5,0
2019-01-31 23,40.77.167.1030,5,0,5,0
2019-01-31 23,54.36.149.978,1,0,1,0
2019-01-31 23,66.249.66.280,1,0,1,0
2019-01-31 23,40.77.167.341,5,0,5,0
2019-01-31 23,54.36.149.297,1,0,1,0
2019-01-31 23,40.77.167.386,5,0,5,0
2019-01-31 23,66.249.66.516,1,0,1,0
2019-01-31 23,91.99.72.369,1,0,1,0
2019-01-31 23,54.36.149.447,1,0,1,0
2019-01-31 23,54.36.149.466,1,0,1,0
2019-01-31 23,40.77.167.576,5,0,5,0
2019-01-31 23,54.36.149.646,1,0,1,0
2019-01-31 23,54.36.149.654,1,0,1,0
2019-01-31 23,31.56.96.719,2,0,2,0
2019-01-31 23,91.99.72.687,1,0,1,0
2019-01-31 23,31.56.96.753,2,0,2,0
2019-01-31 23,40.77.167.838,5,0,5,0
2019-01-31 23,40.77.167.959,5,0,5,0
2019-01-31 23,91.99.72.878,1,0,1,0
2019-01-31 23,40.77.167.1021,5,0,5,0
2019-01-31 23,54.36.149.947,1,0,1,0
2019-01-31 23,40.77.167.1053,5,0,5,0
2019-01-31 23,40.77.167.195,5,0,5,0
2019-01-31 23,31.56.96.231,2,0,2,0
2019-01-31 23,54.36.149.286,1,0,1,0
2019-01-31 23,54.36.149.329,1,0,1,0
2019-01-31 23,66.249.66.507,1,0,1,0
2019-01-31 23,91.99.72.358,1,0,1,0
2019-01-31 23,31.56.96.399,2,0,2,0
2019-01-31 23,40.77.167.521,5,0,5,0
2019-01-31 23,91.99.72.422,1,0,1,0
2019-01-31 23,91.99.72.432,1,0,1,0
2019-01-31 23,54.36.149.468,1,0,1,0
2019-01-31 23,40.77.167.568,5,0,5,0
2019-01-31 23,31.56.96.505,2,0,2,0
2019-01-31 23,91.99.72.471,1,0,1,0
2019-01-31 23,66.249.66.660,1,0,1,0
2019-01-31 23,31.56.96.535,2,0,2,0
2019-01-31 23,66.249.66.750,1,0,1,0
2019-01-31 23,31.56.96.615,2,0,2,0
2019-01-31 23,54.36.149.637,1,0,1,0
2019-01-31 23,40.77.167.748,5,0,5,0
2019-01-31 23,91.99.72.675,1,0,1,0
2019-01-31 23,66.249.66.864,1,0,1,0
2019-01-31 23,40.77.167.829,5,0,5,0
2019-01-31 23,54.36.149.846,1,0,1,0
2019-01-31 23,40.77.167.997,5,0,5,0
2019-01-31 23,66.249.66.1091,1,0,1,0
2019-01-31 23,31.56.96.962,2,0,2,0
2019-01-31 23,54.36.149.954,1,0,1,0
2019-01-31 23,54.36.149.964,1,0,1,0
2019-01-22 3,54.36.149.58,940,940,0,0
2019-01-31 23,40.77.167.200,5,0,5,0
2019-01-31 23,66.249.66.288,1,0,1,0
2019-01-31 23,91.99.72.122,1,0,1,0
2019-01-31 23,66.249.66.362,1,0,1,0
2019-01-31 23,54.36.149.249,1,0,1,0
2019-01-31 23,66.249.66.451,1,0,1,0
2019-01-31 23,91.99.72.286,1,0,1,0
2019-01-31 23,54.36.149.334,1,0,1,0
2019-01-31 23,66.249.66.610,1,0,1,0
2019-01-31 23,31.56.96.491,2,0,2,0
2019-01-31 23,54.36.149.484,1,0,1,0
2019-01-31 23,40.77.167.587,5,0,5,0
2019-01-31 23,66.249.66.669,1,0,1,0
2019-01-31 23,66.249.66.841,1,0,1,0
2019-01-31 23,31.56.96.774,2,0,2,0
2019-01-31 23,54.36.149.821,1,0,1,0
2019-01-31 23,91.99.72.847,1,0,1,0
2019-01-31 23,66.249.66.1108,1,0,1,0
2019-01-31 23,66.249.66.1131,1,0,1,0
2019-01-31 23,31.56.96.173,2,0,2,0
2019-01-31 23,91.99.72.183,1,0,1,0
2019-01-31 23,91.99.72.214,1,0,1,0
2019-01-31 23,91.99.72.230,1,0,1,0
2019-01-31 23,40.77.167.350,5,0,5,0
2019-01-31 23,40.77.167.512,5,0,5,0
2019-01-31 23,31.56.96.449,2,0,2,0
2019-01-31 23,31.56.96.506,2,0,2,0
2019-01-31 23,91.99.72.772,1,0,1,0
2019-01-31 23,54.36.149.820,1,0,1,0
2019-01-31 23,31.56.96.832,2,0,2,0
2019-01-31 23,40.77.167.931,5,0,5,0
2019-01-31 23,40.77.167.219,5,0,5,0
2019-01-31 23,40.77.167.250,5,0,5,0
2019-01-31 23,40.77.167.277,5,0,5,0
2019-01-31 23,54.36.149.193,1,0,1,0
2019-01-31 23,31.56.96.254,2,0,2,0
2019-01-31 23,66.249.66.450,1,0,1,0
2019-01-31 23,91.99.72.382,1,0,1,0
2019-01-31 23,40.77.167.497,5,0,5,0
2019-01-31 23,91.99.72.458,1,0,1,0
2019-01-31 23,40.77.167.598,5,0,5,0
2019-01-31 23,91.99.72.523,1,0,1,0
2019-01-31 23,91.99.72.545,1,0,1,0
2019-01-31 23,66.249.66.757,1,0,1,0
2019-01-31 23,54.36.149.631,1,0,1,0
2019-01-31 23,54.36.149.667,1,0,1,0
2019-01-31 23,54.36.149.703,1,0,1,0
2019-01-31 23,54.36.149.723,1,0,1,0
2019-01-31 23,91.99.72.704,1,0,1,0
2019-01-31 23,31.56.96.801,2,0,2,0
2019-01-31 23,40.77.167.988,5,0,5,0
2019-01-31 23,31.56.96.929,2,0,2,0
2019-01-31 23,66.249.66.1075,1,0,1,0
2019-01-31 23,66.249.66.1079,1,0,1,0
2019-01-31 23,40.77.167.1058,5,0,5,0
2019-01-31 23,66.249.66.289,1,0,1,0
2019-01-31 23,91.99.72.134,1,0,1,0
2019-01-31 23,66.249.66.319,1,0,1,0
2019-01-31 23,91.99.72.147,1,0,1,0
2019-01-31 23,91.99.72.150,1,0,1,0
2019-01-31 23,91.99.72.162,1,0,1,0
2019-01-31 23,66.249.66.347,1,0,1,0
2019-01-31 23,40.77.167.310,5,0,5,0
2019-01-31 23,40.77.167.334,5,0,5,0
2019-01-31 23,54.36.149.266,1,0,1,0
2019-01-31 23,54.36.149.270,1,0,1,0
2019-01-31 23,40.77.167.389,5,0,5,0
2019-01-31 23,91.99.72.279,1,0,1,0
2019-01-31 23,31.56.96.389,2,0,2,0
2019-01-31 23,54.36.149.385,1,0,1,0
2019-01-31 23,91.99.72.372,1,0,1,0
2019-01-31 23,54.36.149.416,1,0,1,0
2019-01-31 23,54.36.149.430,1,0,1,0
2019-01-31 23,40.77.167.529,5,0,5,0
2019-01-31 23,31.56.96.531,2,0,2,0
2019-01-31 23,66.249.66.724,1,0,1,0
2019-01-31 23,54.36.149.638,1,0,1,0
2019-01-31 23,91.99.72.678,1,0,1,0
2019-01-31 23,54.36.149.713,1,0,1,0
2019-01-31 23,54.36.149.735,1,0,1,0
2019-01-31 23,40.77.167.835,5,0,5,0
2019-01-31 23,66.249.66.900,1,0,1,0
2019-01-31 23,31.56.96.780,2,0,2,0
2019-01-31 23,54.36.149.788,1,0,1,0
2019-01-31 23,91.99.72.812,1,0,1,0
2019-01-31 23,31.56.96.915,2,0,2,0
2019-01-31 23,54.36.149.955,1,0,1,0
2019-01-31 23,54.36.149.969,1,0,1,0
2019-01-31 23,31.56.96.73,2,0,2,0
2019-01-31 23,54.36.149.110,1,0,1,0
2019-01-31 23,66.249.66.272,1,0,1,0
2019-01-31 23,40.77.167.217,5,0,5,0
2019-01-31 23,91.99.72.145,1,0,1,0
2019-01-31 23,40.77.167.268,5,0,5,0
2019-01-31 23,91.99.72.171,1,0,1,0
2019-01-31 23,66.249.66.458,1,0,1,0
2019-01-31 23,31.56.96.327,2,0,2,0
2019-01-31 23,31.56.96.348,2,0,2,0
2019-01-31 23,66.249.66.572,1,0,1,0
2019-01-31 23,91.99.72.435,1,0,1,0
2019-01-31 23,31.56.96.528,2,0,2,0
2019-01-31 23,54.36.149.543,1,0,1,0
2019-01-31 23,54.36.149.599,1,0,1,0
2019-01-31 23,40.77.167.732,5,0,5,0
2019-01-31 23,31.56.96.845,2,0,2,0
2019-01-31 23,54.36.149.920,1,0,1,0
2019-01-31 23,54.36.149.948,1,0,1,0
2019-01-31 23,54.36.149.976,1,0,1,0
2019-01-31 12,66.249.66.203,1,0,1,0
2019-01-31 23,91.99.72.45,1,0,1,0
2019-01-31 23,40.77.167.181,5,0,5,0
2019-01-31 23,54.36.149.103,1,0,1,0
2019-01-31 23,31.56.96.150,2,0,2,0
2019-01-31 23,31.56.96.168,2,0,2,0
2019-01-31 23,54.36.149.194,1,0,1,0
2019-01-31 23,31.56.96.211,2,0,2,0
2019-01-31 23,40.77.167.300,5,0,5,0
2019-01-31 23,40.77.167.401,5,0,5,0
2019-01-31 23,66.249.66.478,1,0,1,0
2019-01-31 23,91.99.72.342,1,0,1,0
2019-01-31 23,91.99.72.381,1,0,1,0
2019-01-31 23,54.36.149.511,1,0,1,0
2019-01-31 23,31.56.96.572,2,0,2,0
2019-01-31 23,54.36.149.601,1,0,1,0
2019-01-31 23,66.249.66.755,1,0,1,0
2019-01-31 23,91.99.72.586,1,0,1,0
2019-01-31 23,91.99.72.670,1,0,1,0
2019-01-31 23,91.99.72.728,1,0,1,0
2019-01-31 23,66.249.66.985,1,0,1,0
2019-01-31 23,66.249.66.1037,1,0,1,0
2019-01-31 23,40.77.167.985,5,0,5,0
2019-01-31 23,40.77.167.990,5,0,5,0
2019-01-31 23,91.99.72.920,1,0,1,0
2019-01-31 23,31.56.96.976,2,0,2,0
2019-01-31 23,54.36.149.69,1,0,1,0
2019-01-31 23,91.99.72.88,1,0,1,0
2019-01-31 23,91.99.72.92,1,0,1,0
2019-01-31 23,91.99.72.126,1,0,1,0
2019-01-31 23,66.249.66.335,1,0,1,0
2019-01-31 23,66.249.66.349,1,0,1,0
2019-01-31 23,66.249.66.416,1,0,1,0
2019-01-31 23,91.99.72.297,1,0,1,0
2019-01-31 23,66.249.66.561,1,0,1,0
2019-01-31 23,31.56.96.426,2,0,2,0
2019-01-31 23,40.77.167.508,5,0,5,0
2019-01-31 23,31.56.96.435,2,0,2,0
2019-01-31 23,91.99.72.487,1,0,1,0
2019-01-31 23,40.77.167.642,5,0,5,0
2019-01-31 23,66.249.66.714,1,0,1,0
2019-01-31 23,66.249.66.791,1,0,1,0
2019-01-31 23,54.36.149.642,1,0,1,0
2019-01-31 23,66.249.66.826,1,0,1,0
2019-01-31 23,31.56.96.701,2,0,2,0
2019-01-31 23,40.77.167.790,5,0,5,0
2019-01-31 23,66.249.66.865,1,0,1,0
2019-01-31 23,54.36.149.719,1,0,1,0
2019-01-31 23,40.77.167.853,5,0,5,0
2019-01-31 23,40.77.167.855,5,0,5,0
2019-01-31 23,31.56.96.795,2,0,2,0
2019-01-31 23,91.99.72.893,1,0,1,0
2019-01-31 23,91.99.72.907,1,0,1,0
2019-01-31 23,66.249.66.1103,1,0,1,0
2019-01-31 23,54.36.149.124,1,0,1,0
2019-01-31 23,66.249.66.318,1,0,1,0
2019-01-31 23,66.249.66.355,1,0,1,0
2019-01-31 23,31.56.96.232,2,0,2,0
2019-01-31 23,66.249.66.398,1,0,1,0
2019-01-31 23,54.36.149.271,1,0,1,0
2019-01-31 23,66.249.66.472,1,0,1,0
2019-01-31 23,91.99.72.338,1,0,1,0
2019-01-31 23,31.56.96.407,2,0,2,0
2019-01-31 23,54.36.149.440,1,0,1,0
2019-01-31 23,91.99.72.457,1,0,1,0
2019-01-31 23,31.56.96.496,2,0,2,0
2019-01-31 23,91.99.72.472,1,0,1,0
2019-01-31 23,54.36.149.503,1,0,1,0
2019-01-31 23,54.36.149.564,1,0,1,0
2019-01-31 23,54.36.149.750,1,0,1,0
2019-01-31 23,91.99.72.727,1,0,1,0
2019-01-31 23,40.77.167.842,5,0,5,0
2019-01-31 23,54.36.149.775,1,0,1,0
2019-01-31 23,91.99.72.815,1,0,1,0
2019-01-31 23,31.56.96.857,2,0,2,0
2019-01-31 23,40.77.167.935,5,0,5,0
2019-01-31 23,54.36.149.893,1,0,1,0
2019-01-31 23,54.36.149.912,1,0,1,0
2019-01-31 23,54.36.149.930,1,0,1,0
2019-01-31 23,40.77.167.1047,5,0,5,0
2019-01-25 6,91.99.72.18,1,0,1,0
2019-01-31 23,31.56.96.90,2,0,2,0
2019-01-31 23,40.77.167.185,5,0,5,0
2019-01-31 23,40.77.167.218,5,0,5,0
2019-01-31 23,31.56.96.145,2,0,2,0
2019-01-31 23,91.99.72.137,1,0,1,0
2019-01-31 23,54.36.149.208,1,0,1,0
2019-01-31 23,66.249.66.384,1,0,1,0
2019-01-31 23,31.56.96.243,2,0,2,0
2019-01-31 23,66.249.66.452,1,0,1,0
2019-01-31 23,66.249.66.463,1,0,1,0
2019-01-31 23,31.56.96.330,2,0,2,0
2019-01-31 23,91.99.72.336,1,0,1,0
2019-01-31 23,91.99.72.359,1,0,1,0
2019-01-31 23,40.77.167.485,5,0,5,0
2019-01-31 23,66.249.66.583,1,0,1,0
2019-01-31 23,91.99.72.431,1,0,1,0
2019-01-31 23,31.56.96.485,2,0,2,0
2019-01-31 23,31.56.96.667,2,0,2,0
2019-01-31 23,66.249.66.832,1,0,1,0
2019-01-31 23,54.36.149.699,1,0,1,0
2019-01-31 23,54.36.149.752,1,0,1,0
2019-01-31 23,54.36.149.853,1,0,1,0
2019-01-31 23,31.56.96.904,2,0,2,0
2019-01-31 23,40.77.167.1044,5,0,5,0
2019-01-31 23,54.36.149.962,1,0,1,0
2019-01-31 23,31.56.96.988,2,0,2,0
2019-01-22 3,66.111.54.249,35720,35720,0,0
2019-01-25 6,54.36.149.44,1,0,1,0
2019-01-31 23,40.77.167.170,5,0,5,0
2019-01-31 23,66.249.66.271,1,0,1,0
2019-01-31 23,31.56.96.170,2,0,2,0
2019-01-31 23,91.99.72.180,1,0,1,0
2019-01-31 23,54.36.149.272,1,0,1,0
2019-01-31 23,54.36.149.291,1,0,1,0
2019-01-31 23,66.249.66.469,1,0,1,0
2019-01-31 23,91.99.72.316,1,0,1,0
2019-01-31 23,40.77.167.454,5,0,5,0
2019-01-31 23,66.249.66.540,1,0,1,0
2019-01-31 23,31.56.96.448,2,0,2,0
2019-01-31 23,40.77.167.591,5,0,5,0
2019-01-31 23,66.249.66.662,1,0,1,0
2019-01-31 23,40.77.167.608,5,0,5,0
2019-01-31 23,66.249.66.703,1,0,1,0
2019-01-31 23,66.249.66.722,1,0,1,0
2019-01-31 23,40.77.167.682,5,0,5,0
2019-01-31 23,31.56.96.749,2,0,2,0
2019-01-31 23,66.249.66.975,1,0,1,0
2019-01-31 23,54.36.149.832,1,0,1,0
2019-01-31 23,31.56.96.859,2,0,2,0
2019-01-31 23,91.99.72.834,1,0,1,0
2019-01-31 23,91.99.72.835,1,0,1,0
2019-01-31 23,54.36.149.862,1,0,1,0
2019-01-31 23,91.99.72.840,1,0,1,0
2019-01-31 23,66.249.66.1021,1,0,1,0
2019-01-31 23,91.99.72.902,1,0,1,0
2019-01-31 16,40.77.167.142,5,0,5,0
2019-01-31 23,54.36.149.63,1,0,1,0
2019-01-31 23,40.77.167.165,5,0,5,0
2019-01-31 23,66.249.66.291,1,0,1,0
2019-01-31 23,31.56.96.194,2,0,2,0
2019-01-31 23,40.77.167.273,5,0,5,0
2019-01-31 23,40.77.167.351,5,0,5,0
2019-01-31 23,91.99.72.362,1,0,1,0
2019-01-31 23,66.249.66.546,1,0,1,0
2019-01-31 23,40.77.167.550,5,0,5,0
2019-01-31 23,54.36.149.498,1,0,1,0
2019-01-31 23,31.56.96.564,2,0,2,0
2019-01-31 23,66.249.66.780,1,0,1,0
2019-01-31 23,40.77.167.735,5,0,5,0
2019-01-31 23,91.99.72.647,1,0,1,0
2019-01-31 23,31.56.96.685,2,0,2,0
2019-01-31 23,40.77.167.868,5,0,5,0
2019-01-31 23,31.56.96.794,2,0,2,0
2019-01-31 23,66.249.66.489,1,0,1,0
2019-01-31 23,66.249.66.1006,1,0,1,0
2019-01-22 3,54.36.149.41,1,1,0,0
2019-01-31 23,91.99.72.61,1,0,1,0
2019-01-31 23,40.77.167.237,5,0,5,0
2019-01-31 23,91.99.72.124,1,0,1,0
2019-01-31 23,66.249.66.340,1,0,1,0
2019-01-31 23,91.99.72.173,1,0,1,0
2019-01-31 23,31.56.96.274,2,0,2,0
2019-01-31 23,40.77.167.362,5,0,5,0
2019-01-31 23,91.99.72.265,1,0,1,0
2019-01-31 23,54.36.149.306,1,0,1,0
2019-01-31 23,40.77.167.396,5,0,5,0
2019-01-31 23,31.56.96.339,2,0,2,0
2019-01-31 23,31.56.96.357,2,0,2,0
2019-01-31 23,91.99.72.343,1,0,1,0
2019-01-31 23,31.56.96.381,2,0,2,0
2019-01-31 23,91.99.72.453,1,0,1,0
2019-01-31 23,66.249.66.677,1,0,1,0
2019-01-31 23,40.77.167.700,5,0,5,0
2019-01-31 23,31.56.96.640,2,0,2,0
2019-01-31 23,54.36.149.669,1,0,1,0
2019-01-31 23,31.56.96.782,2,0,2,0
2019-01-31 23,40.77.167.882,5,0,5,0
2019-01-31 23,54.36.149.805,1,0,1,0
2019-01-31 23,66.249.66.1080,1,0,1,0
2019-01-29 10,91.99.72.22,1,0,1,0
2019-01-31 23,40.77.167.174,5,0,5,0
2019-01-31 23,40.77.167.260,5,0,5,0
2019-01-31 23,31.56.96.336,2,0,2,0
2019-01-31 23,91.99.72.315,1,0,1,0
2019-01-31 23,66.249.66.553,1,0,1,0
2019-01-31 23,31.56.96.492,2,0,2,0
2019-01-31 23,54.36.149.502,1,0,1,0
2019-01-31 23,40.77.167.621,5,0,5,0
2019-01-31 23,31.56.96.546,2,0,2,0
2019-01-31 23,54.36.149.553,1,0,1,0
2019-01-31 23,54.36.149.554,1,0,1,0
2019-01-31 23,91.99.72.541,1,0,1,0
2019-01-31 23,66.249.66.793,1,0,1,0
2019-01-31 23,91.99.72.617,1,0,1,0
2019-01-31 23,40.77.167.740,5,0,5,0
2019-01-31 23,54.36.149.662,1,0,1,0
2019-01-31 23,66.249.66.885,1,0,1,0
2019-01-31 23,91.99.72.793,1,0,1,0
2019-01-31 23,91.99.72.801,1,0,1,0
2019-01-31 23,66.249.66.980,1,0,1,0
2019-01-31 23,31.56.96.861,2,0,2,0
2019-01-31 23,40.77.167.943,5,0,5,0
2019-01-31 23,40.77.167.958,5,0,5,0
2019-01-31 23,54.36.149.952,1,0,1,0
2019-01-31 23,66.249.66.1128,1,0,1,0
2019-01-31 23,31.56.96.876,2,0,2,0
2019-01-31 23,31.56.96.98,2,0,2,0
2019-01-31 23,91.99.72.65,1,0,1,0
2019-01-31 23,40.77.167.183,5,0,5,0
2019-01-31 23,91.99.72.127,1,0,1,0
2019-01-31 23,91.99.72.181,1,0,1,0
