day_hour,clientip,count_Row,Get,Post,Head
2019-01-22 3,5.78.198.575,1,1,0,0
2019-01-22 8,5.78.198.627,1,0,1,0
2019-01-22 0,5.78.198.694,1,1,0,0
2019-01-22 9,5.78.198.813,1,1,0,0
2019-01-22 0,5.78.198.845,1,1,0,0
2019-01-22 0,5.78.198.853,1,0,1,0
2019-01-22 7,5.78.198.990,1,1,0,0
2019-01-18 10,54.36.148.112,1,1,0,0
2019-01-22 3,54.36.148.436,1,1,0,0
2019-01-14 8,54.36.148.641,1,1,0,0
2019-01-25 10,54.36.148.716,1,1,0,0
2019-01-25 0,54.36.148.965,1,1,0,0
2019-01-23 1,54.36.148.973,1,1,0,0
2019-01-22 4,66.111.54.370,1,1,0,0
2019-01-22 9,66.111.54.386,1,1,0,0
2019-01-22 8,66.111.54.417,1,1,0,0
2019-01-22 8,66.111.54.455,2,2,0,0
2019-01-16 0,66.249.66.194,1,0,1,0
2019-01-20 10,66.249.66.194,1,0,1,0
2019-01-27 0,66.249.66.194,1,0,1,0
2019-01-22 2,66.249.66.210,1,1,0,0
2019-01-22 8,66.249.66.392,3,3,0,0
2019-01-22 5,66.249.66.439,1,0,1,0
2019-01-22 10,66.249.66.5,1,1,0,0
2019-01-22 9,66.249.66.597,1,1,0,0
2019-01-22 9,66.249.66.624,1,1,0,0
2019-01-22 10,66.249.66.638,1,1,0,0
2019-01-22 5,66.249.66.67,2,2,0,0
2019-01-22 11,66.249.66.737,3,3,0,0
2019-01-22 8,66.249.66.908,1,1,0,0
2019-01-22 6,66.249.66.914,2,1,1,0
2019-01-22 10,66.249.66.921,1,1,0,0
2019-01-22 4,66.249.66.926,1,1,0,0
2019-01-22 9,66.249.66.934,1,1,0,0
2019-01-22 6,66.249.66.94,1,1,0,0
2019-01-22 6,91.99.72.111,1,1,0,0
2019-01-22 10,91.99.72.138,2,2,0,0
2019-01-22 11,91.99.72.167,1,1,0,0
2019-01-22 6,91.99.72.280,2,1,1,0
2019-01-22 5,91.99.72.530,1,0,1,0
2019-01-22 8,91.99.72.569,1,1,0,0
2019-01-22 5,91.99.72.686,1,1,0,0
2019-01-22 0,91.99.72.866,1,1,0,0
2019-01-22 6,91.99.72.906,1,1,0,0
2019-01-22 11,91.99.72.968,2,1,1,0
2019-01-22 4,2.177.12.464,1,1,0,0
2019-01-22 0,207.46.13.776,1,1,0,0
2019-01-22 7,207.46.13.993,1,1,0,0
2019-01-22 0,31.56.96.70,1,1,0,0
2019-01-22 7,5.209.200.320,1,1,0,0
2019-01-22 5,5.209.200.91,1,1,0,0
2019-01-22 2,5.211.97.793,1,1,0,0
2019-01-22 0,5.78.198.453,1,1,0,0
2019-01-22 5,5.78.198.582,2,1,1,0
2019-01-22 10,5.78.198.994,1,1,0,0
2019-01-22 2,66.111.54.566,1,1,0,0
2019-01-22 1,66.249.66.128,1,1,0,0
2019-01-22 5,66.249.66.33,4,3,1,0
2019-01-22 8,66.249.66.516,1,1,0,0
2019-01-22 0,66.249.66.555,1,1,0,0
2019-01-22 10,66.249.66.563,1,1,0,0
2019-01-22 7,66.249.66.59,1,1,0,0
2019-01-22 6,66.249.66.676,1,1,0,0
2019-01-22 3,66.249.66.685,3,3,0,0
2019-01-22 7,66.249.66.685,1,1,0,0
2019-01-22 8,66.249.66.791,2,1,1,0
2019-01-22 10,66.249.66.80,1,1,0,0
2019-01-22 2,66.249.66.947,1,1,0,0
2019-01-22 2,66.249.66.979,2,1,1,0
2019-01-22 7,91.99.72.44,1,1,0,0
2019-01-22 2,91.99.72.556,1,0,1,0
2019-01-22 2,91.99.72.94,1,1,0,0
2019-01-22 7,91.99.72.996,1,1,0,0
2019-01-22 11,2.177.12.107,1,1,0,0
2019-01-22 5,2.177.12.114,1,1,0,0
2019-01-22 8,2.177.12.119,1,1,0,0
2019-01-22 0,2.177.12.260,1,1,0,0
2019-01-22 11,2.177.12.4,1,1,0,0
2019-01-22 0,2.177.12.673,1,1,0,0
2019-01-22 7,2.177.12.712,1,1,0,0
2019-01-22 7,2.177.12.717,1,1,0,0
2019-01-22 11,2.177.12.800,1,1,0,0
2019-01-22 3,2.177.12.869,2,2,0,0
2019-01-22 2,2.177.12.900,1,1,0,0
2019-01-22 11,2.177.12.902,1,1,0,0
2019-01-22 7,2.177.12.968,1,1,0,0
2019-01-22 1,2.179.141.325,1,0,1,0
2019-01-22 3,2.179.141.352,1,0,1,0
2019-01-22 0,2.179.141.418,1,0,1,0
2019-01-22 1,2.179.141.536,1,0,1,0
2019-01-22 4,2.179.141.615,1,0,1,0
2019-01-22 10,2.179.141.62,1,0,1,0
2019-01-22 6,2.179.141.705,1,0,1,0
2019-01-22 7,2.179.141.747,1,0,1,0
2019-01-22 0,2.179.141.865,1,0,1,0
2019-01-22 4,204.18.198.11,1,1,0,0
2019-01-22 9,204.18.198.145,1,1,0,0
2019-01-18 5,204.18.198.248,1,0,1,0
2019-01-22 0,204.18.198.28,1,1,0,0
2019-01-22 1,204.18.198.321,1,1,0,0
2019-01-22 10,204.18.198.702,1,1,0,0
2019-01-22 5,204.18.198.714,1,1,0,0
2019-01-22 2,204.18.198.966,1,1,0,0
2019-01-22 8,207.46.13.252,1,1,0,0
2019-01-22 0,207.46.13.328,1,1,0,0
2019-01-22 3,207.46.13.395,1,1,0,0
2019-01-22 10,207.46.13.595,1,1,0,0
2019-01-22 0,207.46.13.90,1,1,0,0
2019-01-22 8,31.56.96.255,1,1,0,0
2019-01-22 3,31.56.96.284,1,1,0,0
2019-01-22 6,31.56.96.313,1,1,0,0
2019-01-22 8,31.56.96.662,1,1,0,0
2019-01-22 8,31.56.96.988,1,1,0,0
2019-01-22 8,40.77.167.166,1,1,0,0
2019-01-22 2,40.77.167.212,1,1,0,0
2019-01-22 6,40.77.167.293,1,1,0,0
2019-01-22 5,40.77.167.4,1,1,0,0
2019-01-22 9,40.77.167.442,1,1,0,0
2019-01-22 0,40.77.167.448,1,1,0,0
2019-01-22 6,40.77.167.483,1,1,0,0
2019-01-22 10,40.77.167.536,1,1,0,0
2019-01-22 7,40.77.167.800,1,1,0,0
2019-01-22 8,5.209.200.166,1,1,0,0
2019-01-22 8,5.209.200.205,1,1,0,0
2019-01-22 4,5.209.200.513,1,1,0,0
2019-01-22 10,5.209.200.548,1,1,0,0
2019-01-22 7,5.209.200.565,1,1,0,0
2019-01-22 11,5.209.200.568,1,1,0,0
2019-01-22 3,5.209.200.636,1,1,0,0
2019-01-22 5,5.209.200.787,1,1,0,0
2019-01-22 0,5.211.97.136,1,1,0,0
2019-01-22 5,5.211.97.312,1,1,0,0
2019-01-22 3,5.211.97.315,1,1,0,0
2019-01-22 10,5.211.97.699,1,1,0,0
2019-01-22 6,5.211.97.706,1,1,0,0
2019-01-22 1,5.211.97.879,1,1,0,0
2019-01-22 4,5.211.97.884,1,1,0,0
2019-01-22 5,5.211.97.891,1,1,0,0
2019-01-24 2,5.62.206.17,1,1,0,0
2019-01-23 6,5.62.206.328,1,1,0,0
2019-01-28 7,5.62.206.762,1,1,0,0
2019-01-18 0,5.62.206.872,1,1,0,0
2019-01-12 7,5.62.206.913,1,1,0,0
2019-01-22 1,5.78.198.403,1,0,1,0
2019-01-22 8,5.78.198.52,3,0,3,0
2019-01-29 3,54.36.148.100,1,1,0,0
2019-01-13 0,54.36.148.125,1,1,0,0
2019-01-22 8,54.36.148.161,2,1,1,0
2019-01-22 4,54.36.148.171,1,1,0,0
2019-01-28 6,54.36.148.250,1,1,0,0
2019-01-17 8,54.36.148.426,1,1,0,0
2019-01-30 1,54.36.148.46,1,1,0,0
2019-01-10 4,54.36.148.577,1,1,0,0
2019-01-22 11,54.36.148.582,1,1,0,0
2019-01-12 1,54.36.148.695,1,1,0,0
2019-01-22 11,54.36.148.720,1,1,0,0
2019-01-23 3,54.36.148.898,1,1,0,0
2019-01-28 2,54.36.148.903,1,1,0,0
2019-01-17 6,54.36.148.905,1,1,0,0
2019-01-22 11,66.111.54.109,1,1,0,0
2019-01-22 2,66.111.54.119,1,1,0,0
2019-01-22 6,66.111.54.168,1,1,0,0
2019-01-22 11,66.111.54.498,1,1,0,0
2019-01-22 9,66.111.54.568,1,1,0,0
2019-01-22 6,66.111.54.579,2,2,0,0
2019-01-22 10,66.111.54.832,2,2,0,0
2019-01-22 4,66.111.54.952,1,1,0,0
2019-01-22 5,66.111.54.977,1,1,0,0
2019-01-16 3,66.249.64.66,1,1,0,0
2019-01-22 11,66.249.66.137,1,1,0,0
2019-01-22 10,66.249.66.180,1,1,0,0
2019-01-26 3,66.249.66.194,4,3,1,0
2019-01-22 10,66.249.66.425,2,2,0,0
2019-01-22 9,66.249.66.428,1,1,0,0
2019-01-22 8,66.249.66.505,2,2,0,0
2019-01-22 11,66.249.66.556,1,1,0,0
2019-01-22 9,66.249.66.643,1,1,0,0
2019-01-22 10,66.249.66.670,1,1,0,0
2019-01-22 1,66.249.66.951,1,0,1,0
2019-01-22 8,91.99.72.139,1,0,1,0
2019-01-22 9,91.99.72.208,2,1,1,0
2019-01-22 0,91.99.72.263,2,1,1,0
2019-01-22 9,91.99.72.296,1,1,0,0
2019-01-22 9,91.99.72.400,1,0,1,0
2019-01-22 9,91.99.72.523,1,0,1,0
2019-01-22 9,91.99.72.762,1,0,1,0
2019-01-22 6,91.99.72.764,1,1,0,0
2019-01-22 11,91.99.72.9,1,1,0,0
2019-01-22 7,91.99.72.910,1,1,0,0
2019-01-22 0,91.99.72.99,1,0,1,0
2019-01-22 0,91.99.72.991,1,1,0,0
2019-01-22 3,204.18.198.118,1,1,0,0
2019-01-22 0,207.46.13.178,1,1,0,0
2019-01-22 2,31.56.96.51,1,0,1,0
2019-01-22 4,5.211.97.355,1,1,0,0
2019-01-22 3,5.211.97.732,1,1,0,0
2019-01-22 1,5.211.97.881,1,1,0,0
2019-01-22 5,66.111.54.591,1,1,0,0
2019-01-22 0,66.249.66.210,1,1,0,0
2019-01-22 0,66.249.66.336,2,2,0,0
2019-01-22 8,66.249.66.585,1,1,0,0
2019-01-22 7,66.249.66.622,1,1,0,0
2019-01-22 0,66.249.66.624,1,1,0,0
2019-01-22 1,66.249.66.689,1,1,0,0
2019-01-22 4,66.249.66.735,1,1,0,0
2019-01-22 1,66.249.66.775,1,1,0,0
2019-01-22 10,66.249.66.791,1,1,0,0
2019-01-22 1,66.249.66.794,1,1,0,0
2019-01-22 1,66.249.66.941,1,1,0,0
2019-01-22 8,66.249.66.947,1,1,0,0
2019-01-22 11,91.99.72.106,1,0,1,0
2019-01-22 11,2.177.12.134,1,1,0,0
2019-01-22 8,2.177.12.400,1,1,0,0
2019-01-22 5,2.177.12.469,1,1,0,0
2019-01-22 11,2.177.12.692,1,1,0,0
2019-01-22 4,2.177.12.76,1,1,0,0
2019-01-22 7,2.177.12.977,1,1,0,0
2019-01-22 9,2.179.141.16,1,0,1,0
2019-01-22 9,2.179.141.186,1,0,1,0
2019-01-22 6,204.18.198.108,1,1,0,0
2019-01-22 0,204.18.198.162,1,1,0,0
2019-01-22 4,204.18.198.554,1,1,0,0
2019-01-22 4,204.18.198.58,1,1,0,0
2019-01-22 5,204.18.198.813,1,1,0,0
2019-01-22 3,207.46.13.105,1,1,0,0
2019-01-22 0,207.46.13.136,1,0,1,0
2019-01-22 0,207.46.13.232,1,1,0,0
2019-01-22 6,207.46.13.280,1,1,0,0
2019-01-22 5,207.46.13.500,1,1,0,0
2019-01-22 2,207.46.13.59,1,1,0,0
2019-01-22 8,207.46.13.713,1,1,0,0
2019-01-22 1,207.46.13.806,1,1,0,0
2019-01-22 5,207.46.13.950,1,1,0,0
2019-01-22 6,31.56.96.252,1,1,0,0
2019-01-22 6,31.56.96.328,1,1,0,0
2019-01-22 5,31.56.96.333,1,1,0,0
2019-01-22 10,31.56.96.333,1,1,0,0
2019-01-22 0,31.56.96.485,1,1,0,0
2019-01-23 3,31.56.96.51,1,1,0,0
2019-01-22 1,31.56.96.65,1,1,0,0
2019-01-22 9,31.56.96.693,1,1,0,0
2019-01-22 10,40.77.167.464,1,1,0,0
2019-01-22 4,40.77.167.529,1,1,0,0
2019-01-22 5,5.209.200.136,1,1,0,0
2019-01-22 0,5.209.200.179,1,1,0,0
2019-01-22 11,5.209.200.412,1,1,0,0
2019-01-22 3,5.209.200.669,1,1,0,0
2019-01-22 6,5.211.97.229,1,1,0,0
2019-01-22 10,5.211.97.383,1,1,0,0
2019-01-17 8,5.211.97.39,1,0,1,0
2019-01-20 5,5.211.97.39,1,0,1,0
2019-01-27 2,5.211.97.39,1,0,1,0
2019-01-27 4,5.211.97.39,1,0,1,0
2019-01-31 10,5.211.97.39,1,0,1,0
2019-01-22 2,5.211.97.392,1,1,0,0
2019-01-22 1,5.211.97.395,1,1,0,0
2019-01-22 6,5.211.97.413,1,1,0,0
2019-01-22 6,5.211.97.463,1,1,0,0
2019-01-22 0,5.211.97.649,1,1,0,0
2019-01-22 0,5.211.97.867,2,2,0,0
2019-01-22 1,5.211.97.918,1,1,0,0
2019-01-19 1,5.62.206.79,1,1,0,0
2019-01-22 1,5.78.198.18,1,0,1,0
2019-01-22 2,5.78.198.295,1,0,1,0
2019-01-22 0,5.78.198.359,1,0,1,0
2019-01-22 5,5.78.198.430,1,1,0,0
2019-01-22 7,5.78.198.634,1,1,0,0
2019-01-22 2,5.78.198.736,1,1,0,0
2019-01-22 0,5.78.198.912,2,1,1,0
2019-01-22 4,5.78.198.965,1,0,1,0
2019-01-12 3,54.36.148.134,1,1,0,0
2019-01-22 5,54.36.148.232,1,1,0,0
2019-01-18 0,54.36.148.317,1,1,0,0
2019-01-22 6,54.36.148.344,1,1,0,0
2019-01-17 10,54.36.148.384,1,1,0,0
2019-01-21 4,54.36.148.406,1,1,0,0
2019-01-13 10,54.36.148.557,1,1,0,0
2019-01-12 10,54.36.148.725,1,1,0,0
2019-01-27 8,54.36.148.757,1,1,0,0
2019-01-22 11,54.36.148.76,1,1,0,0
2019-01-22 11,66.111.54.116,2,2,0,0
2019-01-22 3,66.111.54.153,1,1,0,0
2019-01-22 7,66.111.54.221,1,1,0,0
2019-01-22 6,66.111.54.263,1,1,0,0
2019-01-22 8,66.111.54.41,1,1,0,0
2019-01-22 0,66.111.54.458,1,1,0,0
2019-01-22 7,66.111.54.553,1,1,0,0
2019-01-22 11,66.111.54.59,1,1,0,0
2019-01-22 4,66.111.54.591,1,1,0,0
2019-01-22 3,66.111.54.597,1,1,0,0
2019-01-22 7,66.111.54.656,2,2,0,0
2019-01-22 10,66.111.54.667,1,1,0,0
2019-01-22 3,66.111.54.696,1,1,0,0
2019-01-22 5,66.111.54.793,3,3,0,0
2019-01-22 10,66.111.54.847,1,1,0,0
2019-01-22 4,66.111.54.900,1,1,0,0
2019-01-22 7,66.111.54.929,1,1,0,0
2019-01-22 9,66.249.66.127,1,1,0,0
2019-01-18 3,66.249.66.194,4,3,1,0
2019-01-30 8,66.249.66.194,1,0,1,0
2019-01-22 9,66.249.66.225,1,1,0,0
2019-01-22 11,66.249.66.237,2,2,0,0
2019-01-22 9,66.249.66.264,1,1,0,0
2019-01-22 10,66.249.66.293,2,1,1,0
2019-01-22 6,66.249.66.335,1,1,0,0
2019-01-22 11,66.249.66.338,1,1,0,0
2019-01-22 9,66.249.66.398,1,1,0,0
2019-01-22 7,66.249.66.417,1,1,0,0
2019-01-22 11,66.249.66.456,1,1,0,0
2019-01-22 6,66.249.66.476,1,1,0,0
2019-01-22 5,66.249.66.477,1,1,0,0
2019-01-22 11,66.249.66.486,1,1,0,0
2019-01-22 3,66.249.66.501,2,2,0,0
2019-01-22 1,66.249.66.526,1,1,0,0
2019-01-22 10,66.249.66.6,1,1,0,0
2019-01-22 10,66.249.66.601,1,1,0,0
2019-01-22 10,66.249.66.650,1,1,0,0
2019-01-22 6,66.249.66.752,1,1,0,0
2019-01-22 8,66.249.66.765,1,1,0,0
2019-01-22 1,66.249.66.917,1,1,0,0
2019-01-22 11,66.249.66.927,1,0,1,0
2019-01-22 3,66.249.66.998,1,1,0,0
2019-01-22 1,91.99.72.119,1,1,0,0
2019-01-22 2,91.99.72.171,1,0,1,0
2019-01-22 5,91.99.72.280,1,0,1,0
2019-01-22 11,91.99.72.39,1,1,0,0
2019-01-22 10,91.99.72.548,1,1,0,0
2019-01-22 8,91.99.72.573,1,1,0,0
2019-01-22 1,91.99.72.601,1,1,0,0
2019-01-22 0,91.99.72.630,1,1,0,0
2019-01-22 4,91.99.72.716,1,1,0,0
2019-01-22 11,91.99.72.909,1,1,0,0
2019-01-22 4,91.99.72.912,1,1,0,0
2019-01-22 9,91.99.72.998,2,2,0,0
2019-01-22 0,2.179.141.848,1,0,1,0
2019-01-22 4,207.46.13.784,1,1,0,0
2019-01-22 7,40.77.167.991,1,1,0,0
2019-01-22 11,5.211.97.14,1,1,0,0
2019-01-22 7,5.78.198.786,2,1,1,0
2019-01-22 8,66.111.54.207,1,1,0,0
2019-01-22 6,66.111.54.221,1,1,0,0
2019-01-22 11,66.111.54.224,2,2,0,0
2019-01-22 4,66.111.54.241,1,1,0,0
2019-01-22 1,66.111.54.381,2,2,0,0
2019-01-29 4,66.249.66.194,1,0,1,0
2019-01-22 3,66.249.66.243,1,1,0,0
2019-01-22 0,66.249.66.253,1,1,0,0
2019-01-22 10,66.249.66.254,3,2,1,0
2019-01-22 2,66.249.66.285,1,1,0,0
2019-01-22 10,66.249.66.290,1,1,0,0
2019-01-22 5,66.249.66.371,1,1,0,0
2019-01-22 7,66.249.66.463,1,1,0,0
2019-01-22 4,66.249.66.464,1,0,1,0
2019-01-22 2,66.249.66.643,4,3,1,0
2019-01-22 4,66.249.66.754,1,1,0,0
2019-01-22 3,66.249.66.772,1,1,0,0
2019-01-22 6,66.249.66.841,1,1,0,0
2019-01-22 1,66.249.66.892,1,1,0,0
2019-01-22 1,66.249.66.90,1,1,0,0
2019-01-22 0,91.99.72.142,1,1,0,0
2019-01-22 6,91.99.72.44,1,0,1,0
2019-01-22 4,91.99.72.586,1,1,0,0
2019-01-22 5,2.177.12.14,1,1,0,0
2019-01-25 3,2.177.12.140,1,1,0,0
2019-01-22 11,2.177.12.152,1,1,0,0
2019-01-22 1,2.177.12.400,1,1,0,0
2019-01-22 4,2.177.12.611,1,1,0,0
2019-01-22 11,2.179.141.236,1,0,1,0
2019-01-22 0,2.179.141.65,1,0,1,0
2019-01-22 2,2.179.141.688,1,0,1,0
2019-01-22 5,2.179.141.867,1,0,1,0
2019-01-22 6,2.179.141.931,1,0,1,0
2019-01-22 3,2.185.261.79,1,1,0,0
2019-01-22 2,204.18.198.205,1,1,0,0
2019-01-26 7,204.18.198.248,1,0,1,0
2019-01-22 4,204.18.198.600,1,1,0,0
2019-01-22 6,204.18.198.632,1,1,0,0
2019-01-22 4,204.18.198.93,1,1,0,0
2019-01-22 10,207.46.13.481,1,1,0,0
2019-01-22 1,207.46.13.887,1,1,0,0
2019-01-22 0,31.56.96.115,1,1,0,0
2019-01-22 6,31.56.96.167,1,1,0,0
2019-01-22 7,31.56.96.460,1,1,0,0
2019-01-22 10,31.56.96.585,1,1,0,0
2019-01-22 3,31.56.96.635,1,1,0,0
2019-01-22 11,31.56.96.799,1,1,0,0
2019-01-22 4,40.77.167.151,1,1,0,0
2019-01-22 7,40.77.167.560,1,1,0,0
2019-01-22 7,40.77.167.577,1,1,0,0
2019-01-22 2,5.209.200.254,1,1,0,0
2019-01-22 3,5.209.200.390,1,1,0,0
2019-01-22 11,5.209.200.426,1,1,0,0
2019-01-22 10,5.209.200.491,1,1,0,0
2019-01-22 5,5.209.200.551,1,1,0,0
2019-01-22 7,5.209.200.58,1,1,0,0
2019-01-22 4,5.209.200.642,1,1,0,0
2019-01-22 7,5.209.200.76,1,1,0,0
2019-01-22 2,5.209.200.770,1,1,0,0
2019-01-22 1,5.209.200.853,1,1,0,0
2019-01-22 7,5.209.200.927,1,1,0,0
2019-01-22 9,5.209.200.958,2,2,0,0
2019-01-22 11,5.211.97.117,1,1,0,0
2019-01-22 11,5.211.97.254,1,1,0,0
2019-01-22 0,5.211.97.300,1,1,0,0
2019-01-27 7,5.211.97.39,1,0,1,0
2019-01-29 7,5.211.97.39,1,0,1,0
2019-01-22 5,5.211.97.394,1,1,0,0
2019-01-22 10,5.211.97.636,1,1,0,0
2019-01-22 11,5.211.97.93,1,1,0,0
2019-01-22 11,5.211.97.985,1,1,0,0
2019-01-22 6,5.211.97.994,1,1,0,0
2019-01-23 3,5.62.206.176,1,1,0,0
2019-01-22 2,5.62.206.247,1,1,0,0
2019-01-29 2,5.62.206.979,1,1,0,0
2019-01-22 9,5.78.198.34,1,0,1,0
2019-01-22 10,5.78.198.450,1,1,0,0
2019-01-22 7,5.78.198.628,1,1,0,0
2019-01-22 9,5.78.198.654,1,1,0,0
2019-01-22 3,5.78.198.668,1,1,0,0
2019-01-22 8,5.78.198.720,1,1,0,0
2019-01-22 7,5.78.198.747,1,1,0,0
2019-01-22 1,5.78.198.777,1,0,1,0
2019-01-22 6,5.78.198.848,1,1,0,0
2019-01-22 3,5.78.198.928,1,1,0,0
2019-01-22 2,5.78.198.945,1,1,0,0
2019-01-22 10,54.36.148.128,1,1,0,0
2019-01-22 9,54.36.148.16,1,1,0,0
2019-01-22 0,54.36.148.261,1,1,0,0
2019-01-29 8,54.36.148.406,1,1,0,0
2019-01-12 10,54.36.148.520,1,1,0,0
2019-01-22 7,54.36.148.584,1,1,0,0
2019-01-22 0,54.36.148.617,1,1,0,0
2019-01-14 8,54.36.148.665,1,1,0,0
2019-01-21 1,54.36.148.785,1,1,0,0
2019-01-25 10,54.36.148.865,1,1,0,0
2019-01-11 1,54.36.148.878,1,1,0,0
2019-01-15 6,54.36.148.914,1,1,0,0
2019-01-22 10,54.36.148.964,1,1,0,0
2019-01-22 6,66.111.54.114,1,1,0,0
2019-01-22 9,66.111.54.439,1,1,0,0
2019-01-22 8,66.111.54.450,1,1,0,0
2019-01-22 8,66.111.54.503,1,1,0,0
2019-01-22 11,66.111.54.621,1,1,0,0
2019-01-22 10,66.111.54.670,1,1,0,0
2019-01-22 6,66.111.54.746,1,1,0,0
2019-01-22 8,66.111.54.76,1,1,0,0
2019-01-22 8,66.111.54.767,1,1,0,0
2019-01-22 4,66.249.66.155,1,1,0,0
2019-01-22 10,66.249.66.182,1,1,0,0
2019-01-22 3,66.249.66.19,1,1,0,0
2019-01-10 6,66.249.66.194,1,0,1,0
2019-01-22 3,66.249.66.215,1,1,0,0
2019-01-22 4,66.249.66.241,2,1,1,0
2019-01-22 10,66.249.66.262,2,2,0,0
2019-01-22 6,66.249.66.325,1,1,0,0
2019-01-22 0,66.249.66.337,2,2,0,0
2019-01-22 8,66.249.66.412,1,1,0,0
2019-01-22 6,66.249.66.466,2,2,0,0
2019-01-22 7,66.249.66.469,2,1,1,0
2019-01-22 6,66.249.66.554,1,0,1,0
2019-01-22 3,66.249.66.579,1,1,0,0
2019-01-22 7,66.249.66.602,1,1,0,0
2019-01-22 6,66.249.66.61,2,2,0,0
2019-01-22 2,66.249.66.618,1,1,0,0
2019-01-22 6,66.249.66.62,3,3,0,0
2019-01-22 1,66.249.66.670,1,1,0,0
2019-01-22 8,66.249.66.72,2,1,1,0
2019-01-22 10,66.249.66.738,1,1,0,0
2019-01-22 4,66.249.66.790,1,1,0,0
2019-01-22 11,66.249.66.859,1,1,0,0
2019-01-22 6,66.249.66.960,1,1,0,0
2019-01-22 2,91.99.72.115,1,1,0,0
2019-01-22 4,91.99.72.425,1,1,0,0
2019-01-22 6,91.99.72.590,2,1,1,0
2019-01-22 4,91.99.72.653,2,1,1,0
2019-01-22 2,91.99.72.670,1,0,1,0
2019-01-22 11,91.99.72.73,2,1,1,0
2019-01-22 9,91.99.72.732,1,1,0,0
2019-01-22 2,2.177.12.923,1,1,0,0
2019-01-22 2,207.46.13.299,1,1,0,0
2019-01-22 5,5.209.200.476,1,1,0,0
2019-01-22 8,5.209.200.978,1,1,0,0
2019-01-20 8,5.62.206.501,1,1,0,0
2019-01-22 4,5.78.198.215,1,1,0,0
2019-01-22 4,5.78.198.596,1,1,0,0
2019-01-22 8,5.78.198.93,1,0,1,0
2019-01-18 7,54.36.148.358,1,1,0,0
2019-01-22 3,66.111.54.234,1,1,0,0
2019-01-22 4,66.111.54.295,1,1,0,0
2019-01-22 2,66.249.66.157,1,1,0,0
2019-01-22 1,66.249.66.263,2,2,0,0
2019-01-22 0,66.249.66.280,1,1,0,0
2019-01-22 3,66.249.66.597,1,1,0,0
2019-01-22 4,66.249.66.641,1,1,0,0
2019-01-22 4,66.249.66.786,1,1,0,0
2019-01-22 7,66.249.66.790,1,1,0,0
2019-01-22 8,66.249.66.829,1,1,0,0
2019-01-22 5,66.249.66.836,2,2,0,0
2019-01-22 8,66.249.66.840,2,2,0,0
2019-01-22 0,91.99.72.176,1,1,0,0
2019-01-22 0,91.99.72.585,1,1,0,0
2019-01-22 4,91.99.72.674,1,1,0,0
2019-01-22 10,2.177.12.228,1,1,0,0
2019-01-22 4,2.177.12.256,1,1,0,0
2019-01-22 11,2.177.12.296,1,1,0,0
2019-01-22 4,2.177.12.465,1,1,0,0
2019-01-22 6,2.177.12.516,1,1,0,0
2019-01-22 10,2.177.12.541,1,1,0,0
2019-01-22 1,2.177.12.729,1,1,0,0
2019-01-22 9,2.179.141.24,1,0,1,0
2019-01-22 7,2.179.141.344,1,0,1,0
2019-01-22 2,2.179.141.4,1,0,1,0
2019-01-22 11,204.18.198.239,1,1,0,0
2019-01-22 2,204.18.198.290,1,1,0,0
2019-01-22 3,204.18.198.37,1,1,0,0
2019-01-22 4,204.18.198.459,1,1,0,0
2019-01-22 7,204.18.198.483,1,1,0,0
2019-01-22 5,204.18.198.591,1,1,0,0
2019-01-22 9,204.18.198.68,1,1,0,0
2019-01-22 6,204.18.198.767,1,1,0,0
2019-01-22 8,207.46.13.369,1,1,0,0
2019-01-22 7,207.46.13.413,1,1,0,0
2019-01-22 5,207.46.13.596,1,1,0,0
2019-01-22 7,31.56.96.18,1,1,0,0
2019-01-22 6,31.56.96.354,1,1,0,0
2019-01-22 11,31.56.96.367,1,1,0,0
2019-01-22 7,31.56.96.438,1,1,0,0
2019-01-22 6,31.56.96.455,1,1,0,0
2019-01-22 4,31.56.96.553,1,1,0,0
2019-01-22 11,31.56.96.644,1,1,0,0
2019-01-22 5,31.56.96.806,1,1,0,0
2019-01-22 0,31.56.96.920,1,1,0,0
2019-01-22 6,31.56.96.987,1,1,0,0
2019-01-22 7,40.77.167.17,1,1,0,0
2019-01-22 2,40.77.167.22,1,1,0,0
2019-01-22 5,40.77.167.231,1,1,0,0
2019-01-22 9,40.77.167.668,1,1,0,0
2019-01-22 10,40.77.167.737,1,1,0,0
2019-01-22 2,40.77.167.947,1,1,0,0
2019-01-22 11,40.77.167.97,1,1,0,0
2019-01-22 5,5.209.200.125,1,1,0,0
2019-01-22 6,5.209.200.48,1,1,0,0
2019-01-22 2,5.209.200.494,1,1,0,0
2019-01-22 8,5.209.200.534,1,1,0,0
2019-01-22 2,5.209.200.546,1,1,0,0
2019-01-22 7,5.209.200.570,1,1,0,0
2019-01-22 10,5.209.200.615,1,1,0,0
2019-01-22 6,5.209.200.675,1,1,0,0
2019-01-22 6,5.209.200.712,1,1,0,0
2019-01-22 4,5.209.200.808,1,1,0,0
2019-01-22 1,5.209.200.905,1,1,0,0
2019-01-22 7,5.211.97.316,1,1,0,0
2019-01-22 6,5.211.97.330,1,1,0,0
2019-01-22 4,5.211.97.358,1,1,0,0
2019-01-31 0,5.211.97.39,1,0,1,0
2019-01-22 3,5.211.97.477,1,1,0,0
2019-01-22 0,5.211.97.520,1,1,0,0
2019-01-22 7,5.211.97.802,1,1,0,0
2019-01-22 9,5.211.97.823,1,1,0,0
